date,WCE,world
2082-06,1.563,2.506
2082-07,1.624,2.643
2082-08,1.013,2.397
2082-09,1.221,2.478
2082-10,2.322,2.381
2082-11,2.11,2.452
2082-12,3.056,2.635
2083-01,1.929,2.748
2083-02,2.166,2.569
2083-03,1.67,2.458
2083-04,2.658,2.536
2083-05,2.189,2.407
2083-06,2.956,2.463
2083-07,2.064,2.541
2083-08,1.04,2.441
2083-09,1.979,2.321
2083-10,2.654,2.391
2083-11,2.538,2.442
2083-12,1.853,2.447
2084-01,2.377,2.352
2084-02,2.126,2.473
2084-03,2.386,2.493
2084-04,2.098,2.582
2084-05,2.615,2.732
2084-06,2.735,2.608
2084-07,1.494,2.723
2084-08,0.887,2.759
2084-09,2.139,2.497
2084-10,3.29,2.517
2084-11,1.332,2.381
2084-12,3.738,2.871
2085-01,2.201,2.736
2085-02,2.582,2.57
2085-03,2.943,2.673
2085-04,2.08,2.663
2085-05,2.549,2.422
2085-06,3.283,2.477
2085-07,1.749,2.544
2085-08,2.102,2.355
2085-09,1.95,2.333
2085-10,1.735,2.383
2085-11,1.959,2.568
2085-12,2.482,2.599
2086-01,2.293,2.423
2086-02,2.684,2.334
2086-03,3.552,2.418
2086-04,2.225,2.797
2086-05,2.588,2.678
2086-06,3.463,2.405
2086-07,2.135,2.797
2086-08,1.782,2.601
2086-09,1.213,2.495
2086-10,2.542,2.279
2086-11,2.674,2.406
2086-12,2.444,2.499
2087-01,2.175,2.442
2087-02,2.144,2.514
2087-03,3.099,2.425
2087-04,2.836,2.411
2087-05,3.606,2.61
2087-06,2.563,2.491
2087-07,2.633,2.713
2087-08,1.603,2.781
2087-09,1.146,2.402
2087-10,1.358,2.411
2087-11,2.868,2.474
2087-12,2.382,2.851
2088-01,0.791,2.53
2088-02,1.819,2.424
2088-03,2.165,2.61
2088-04,1.532,2.422
2088-05,2.038,2.481
2088-06,1.783,2.505
2088-07,1.339,2.315
2088-08,1.413,2.237
2088-09,1.475,2.228
2088-10,0.944,2.213
2088-11,1.668,2.238
2088-12,2.295,2.527
2089-01,1.871,2.478
2089-02,2.697,2.609
2089-03,2.589,2.593
2089-04,3.233,2.556
2089-05,3.359,2.692
2089-06,2.033,2.825
2089-07,1.334,2.88
2089-08,1.504,2.82
2089-09,1.714,2.677
2089-10,1.97,2.6
2089-11,2.429,2.539
2089-12,1.756,2.617
2090-01,2.396,2.755
2090-02,2.335,2.758
2090-03,2.182,2.632
2090-04,1.285,2.522
2090-05,1.914,2.483
2090-06,1.649,2.401
2090-07,1.92,2.569
2090-08,1.678,2.644
2090-09,1.019,2.611
2090-10,1.643,2.558
2090-11,2.344,2.618
2090-12,2.173,2.724
2091-01,2.55,2.558
2091-02,1.68,2.537
2091-03,1.761,2.692
2091-04,2.851,2.684
2091-05,2.373,2.735
2091-06,2.098,2.645
2091-07,2.328,2.714
2091-08,1.278,2.447
2091-09,1.033,2.313
2091-10,2.328,2.365
2091-11,3.582,2.478
2091-12,2.778,2.369
2092-01,1.916,2.481
2092-02,2.602,2.655
2092-03,2.632,2.52
2092-04,2.849,2.662
2092-05,2.942,2.619
2092-06,3.338,2.592
2092-07,2.259,2.622
2092-08,2.607,2.778
2092-09,1.34,2.508
2092-10,0.981,2.398
2092-11,3.106,2.687
2092-12,2.597,2.795
2093-01,3.16,2.641
2093-02,2.733,2.53
2093-03,1.562,2.475
2093-04,2.72,2.611
2093-05,2.779,2.603
2093-06,2.87,2.671
2093-07,1.82,2.622
2093-08,1.689,2.498
2093-09,2.568,2.313
2093-10,2.854,2.216
2093-11,2.417,2.363
2093-12,2.412,2.616
2094-01,1.661,2.532
2094-02,2.418,2.597
2094-03,2.724,2.461
2094-04,3.909,2.559
2094-05,2.776,2.489
2094-06,1.557,2.464
2094-07,1.604,2.714
2094-08,1.987,2.49
2094-09,1.064,2.369
2094-10,2.683,2.536
2094-11,3.925,2.603
2094-12,3.19,2.771
2095-01,2.364,2.592
2095-02,2.559,2.581
2095-03,2.009,2.604
2095-04,2.344,2.289
2095-05,1.87,2.475
2095-06,1.755,2.495
2095-07,1.807,2.582
2095-08,1.071,2.553
2095-09,0.521,2.418
2095-10,1.694,2.409
2095-11,2.721,2.404
2095-12,1.629,2.617
2096-01,2.579,2.712
2096-02,2.951,2.503
2096-03,2.789,2.482
2096-04,2.445,2.473
2096-05,2.709,2.501
2096-06,3.458,2.302
2096-07,1.665,2.578
2096-08,1.023,2.611
