date,WCE,world
2082-08,21.315,16.208
2082-09,15.717,14.552
2082-10,8.993,11.529
2082-11,3.136,9.365
2082-12,0.617,6.548
2083-01,-3.675,5.11
2083-02,0.887,6.138
2083-03,6.581,8.103
2083-04,9.922,10.114
2083-05,14.749,12.715
2083-06,19.445,14.955
2083-07,19.889,16.418
2083-08,18.241,15.999
2083-09,16.18,14.27
2083-10,11.294,11.878
2083-11,6.398,10.003
2083-12,3.115,7.224
2084-01,2.178,6.348
2084-02,1.773,6.529
2084-03,7.185,8.206
2084-04,7.952,10.472
2084-05,14.13,13.031
2084-06,19.26,15.671
2084-07,19.32,16.507
2084-08,18.375,15.979
2084-09,16.687,14.588
2084-10,8.654,11.814
2084-11,4.611,9.764
2084-12,-4.201,7.087
2085-01,-4.377,5.167
2085-02,-1.286,5.121
2085-03,2.199,7.919
2085-04,6.848,10.795
2085-05,15.81,13.008
2085-06,18.992,15.578
2085-07,21.618,16.484
2085-08,18.687,15.961
2085-09,15.933,14.263
2085-10,9.14,12.488
2085-11,3.08,9.258
2085-12,0.697,7.094
2086-01,-0.348,6.363
2086-02,0.558,6.699
2086-03,3.147,7.838
2086-04,9.701,10.013
2086-05,13.405,13.501
2086-06,18.531,15.512
2086-07,19.921,16.465
2086-08,19.71,16.09
2086-09,13.717,14.046
2086-10,7.906,12
2086-11,2.974,9.292
2086-12,-4.372,7.317
2087-01,-1.307,5.986
2087-02,1.944,6.586
2087-03,2.296,7.942
2087-04,6.964,10.106
2087-05,13.539,12.655
2087-06,17.577,15.722
2087-07,20.185,16.433
2087-08,18.399,16.47
2087-09,16.977,14.169
2087-10,9.38,11.796
2087-11,2.076,9.361
2087-12,-0.868,7.366
2088-01,-0.526,6.126
2088-02,3.591,6.383
2088-03,3.407,8.206
2088-04,10.369,10.517
2088-05,12.375,13.051
2088-06,18.741,15.563
2088-07,19.014,16.596
2088-08,20.097,15.659
2088-09,15.884,13.787
2088-10,10.439,12.149
2088-11,3.896,9.492
2088-12,1.833,7.011
2089-01,-3.198,5.578
2089-02,-0.612,5.629
2089-03,4.928,7.574
2089-04,7.283,10.396
2089-05,13.103,13.441
2089-06,19.332,15.382
2089-07,22.971,16.8
2089-08,18.33,16.034
2089-09,13.102,14.063
2089-10,7.207,11.89
2089-11,3.28,9.397
2089-12,-0.458,7.55
2090-01,-0.756,5.859
2090-02,1.913,6.578
2090-03,3.238,8.486
2090-04,10.114,11.236
2090-05,12.769,13.394
2090-06,19.158,15.84
2090-07,21.349,16.702
2090-08,19.786,16.384
2090-09,15.122,14.454
2090-10,9.151,12.271
2090-11,5.537,9.646
2090-12,-3.523,6.635
2091-01,-4.569,5.404
2091-02,-0.232,5.472
2091-03,3.473,7.739
2091-04,9.558,10.371
2091-05,14.066,13.003
2091-06,19.519,15.31
2091-07,21.928,16.537
2091-08,18.442,16.234
2091-09,14.579,14.55
2091-10,10.992,12.169
2091-11,3.848,10.057
2091-12,-3.197,7.175
2092-01,-3.112,5.471
2092-02,-2.921,5.779
2092-03,3.582,7.768
2092-04,9.075,10.241
2092-05,13.694,13.387
2092-06,19.322,15.832
2092-07,21.222,16.64
2092-08,19.231,16.451
2092-09,15.641,14.75
2092-10,8.85,12.562
2092-11,2.449,9.173
2092-12,2.23,7.156
2093-01,0.858,5.938
2093-02,5.272,6.936
2093-03,5.245,8.454
2093-04,8.936,10.313
2093-05,13.904,12.951
2093-06,19.106,15.734
2093-07,25.37,16.959
2093-08,19.601,16.409
2093-09,16.071,14.718
2093-10,9.046,12.274
2093-11,5.301,9.467
2093-12,-1.041,7.326
2094-01,-5.619,5.589
2094-02,-8.474,5.85
2094-03,-2.253,7.957
2094-04,6.956,10.588
2094-05,14.784,12.975
2094-06,18.371,15.317
2094-07,19.775,16.817
2094-08,18.058,16.48
2094-09,15.312,14.29
2094-10,8.437,12.247
2094-11,5.751,9.524
2094-12,-1.783,7.14
2095-01,-6.737,5.924
2095-02,1.844,6.14
2095-03,4.528,7.951
2095-04,8.383,10.44
2095-05,15.344,13.23
2095-06,20.485,15.666
2095-07,22.381,16.706
2095-08,20.02,16.505
2095-09,18.32,14.767
2095-10,8.794,12.341
2095-11,2.842,9.376
2095-12,0.833,7.779
2096-01,0.292,6.234
2096-02,-0.974,7.039
